metodo,psi2,tempo,z
Solucao Analitica,3.9301007927652037e-32,1.83e-14,226.51441133365904
Solucao Analitica,3.871871504602871e-32,1.83e-14,226.92965315095262
Solucao Analitica,3.8374154141915674e-32,1.83e-14,227.34489496824617
Solucao Analitica,3.938526736271897e-32,1.83e-14,227.76013678553974
Solucao Analitica,3.317715255760824e-32,1.83e-14,228.17537860283343
Solucao Analitica,2.912969040885695e-32,1.83e-14,228.590620420127
Solucao Analitica,2.7071352780793084e-32,1.83e-14,229.0058622374206
Solucao Analitica,2.9334320465448086e-32,1.83e-14,229.42110405471414
Solucao Analitica,2.951487639773439e-32,1.83e-14,229.83634587200783
Solucao Analitica,2.8949134476570644e-32,1.83e-14,230.2515876893014
Solucao Analitica,3.3502153235723583e-32,1.83e-14,230.66682950659498
Solucao Analitica,3.3174143292070143e-32,1.83e-14,231.08207132388867
Solucao Analitica,3.10676574153966e-32,1.83e-14,231.49731314118222
Solucao Analitica,3.6258640468627825e-32,1.83e-14,231.9125549584758
Solucao Analitica,2.970746939217312e-32,1.83e-14,232.32779677576937
Solucao Analitica,2.488361673459071e-32,1.83e-14,232.74303859306306
Solucao Analitica,2.603917470122305e-32,1.83e-14,233.1582804103566
Solucao Analitica,2.816672543666332e-32,1.83e-14,233.5735222276502
Solucao Analitica,2.712702419324803e-32,1.83e-14,233.98876404494376
Solucao Analitica,2.563367616996339e-32,1.83e-14,234.40400586223745
Solucao Analitica,2.804635481513913e-32,1.83e-14,234.81924767953103
Solucao Analitica,3.291008024110142e-32,1.83e-14,235.23448949682458
Solucao Analitica,2.934410057844692e-32,1.83e-14,235.64973131411816
Solucao Analitica,3.01197387708935e-32,1.83e-14,236.06497313141185
Solucao Analitica,3.2609341766387045e-32,1.83e-14,236.48021494870542
Solucao Analitica,3.157396634218277e-32,1.83e-14,236.89545676599897
Solucao Analitica,3.086302735880546e-32,1.83e-14,237.31069858329255
Solucao Analitica,2.8137573176762937e-32,1.83e-14,237.72594040058624
Solucao Analitica,3.4116795721881546e-32,1.83e-14,238.14118221787982
Solucao Analitica,3.679880363271768e-32,1.83e-14,238.5564240351734
Solucao Analitica,3.432142577847269e-32,1.83e-14,238.97166585246694
Solucao Analitica,3.9307214537824373e-32,1.83e-14,239.38690766976063
Solucao Analitica,4.881103934444853e-32,1.83e-14,239.8021494870542
Solucao Analitica,4.3216438550918967e-32,1.83e-14,240.21739130434779
Solucao Analitica,4.576885996452046e-32,1.83e-14,240.63263312164148
Solucao Analitica,4.805797064353775e-32,1.83e-14,241.04787493893502
Solucao Analitica,5.031139331406406e-32,1.83e-14,241.4631167562286
Solucao Analitica,4.481703867877263e-32,1.83e-14,241.87835857352218
Solucao Analitica,4.358018352283742e-32,1.83e-14,242.29360039081587
Solucao Analitica,4.7621262737263757e-32,1.83e-14,242.70884220810942
Solucao Analitica,4.571379980912794e-32,1.83e-14,243.124084025403
Solucao Analitica,4.542810766210409e-32,1.83e-14,243.53932584269657
Solucao Analitica,4.27975070579653e-32,1.83e-14,243.95456765999026
Solucao Analitica,4.997370905190335e-32,1.83e-14,244.36980947728384
Solucao Analitica,5.480291020878199e-32,1.83e-14,244.78505129457739
Solucao Analitica,4.816710647780397e-32,1.83e-14,245.20029311187096
Solucao Analitica,4.3085876393373136e-32,1.83e-14,245.61553492916465
Solucao Analitica,4.458275089971025e-32,1.83e-14,246.03077674645823
Solucao Analitica,4.182370255848915e-32,1.83e-14,246.44601856375178
Solucao Analitica,3.3303847338739874e-32,1.83e-14,246.86126038104535
Solucao Analitica,2.987975572170138e-32,1.83e-14,247.27650219833905
Solucao Analitica,2.986237971114432e-32,1.83e-14,247.69174401563262
Solucao Analitica,2.8980976414482507e-32,1.83e-14,248.1069858329262
Solucao Analitica,2.4581585216090432e-32,1.83e-14,248.52222765021986
Solucao Analitica,2.3467947031047342e-32,1.83e-14,248.93746946751344
Solucao Analitica,2.248782406576454e-32,1.83e-14,249.35271128480701
Solucao Analitica,2.1323945068496317e-32,1.83e-14,249.7679531021006
Solucao Analitica,1.7110625901467273e-32,1.83e-14,250.18319491939428
Solucao Analitica,1.2953984709848815e-32,1.83e-14,250.59843673668783
Solucao Analitica,1.296068112463991e-32,1.83e-14,251.0136785539814
Solucao Analitica,1.0215531718420354e-32,1.83e-14,251.42892037127498
Solucao Analitica,6.284158728526874e-33,1.83e-14,251.84416218856867
Solucao Analitica,4.928268239181598e-33,1.83e-14,252.25940400586222
Solucao Analitica,4.332694532843071e-33,1.83e-14,252.6746458231558
Solucao Analitica,2.9254593686088396e-33,1.83e-14,253.08988764044938
Solucao Analitica,3.23694493817885e-33,1.83e-14,253.50512945774307
Solucao Analitica,2.2112993499091333e-33,1.83e-14,253.92037127503664
Solucao Analitica,1.5653601861833794e-33,1.83e-14,254.3356130923302
Solucao Analitica,1.4046707297505015e-33,1.83e-14,254.75085490962377
Solucao Analitica,1.981910218269844e-33,1.83e-14,255.16609672691746
Solucao Analitica,1.9491089094576072e-33,1.83e-14,255.58133854421104
Solucao Analitica,2.9395744398855044e-33,1.83e-14,255.99658036150458
Solucao Analitica,3.292569073289893e-33,1.83e-14,256.41182217879816
Solucao Analitica,4.4534472685215215e-33,1.83e-14,256.82706399609185
Solucao Analitica,7.031068763851501e-33,1.83e-14,257.2423058133854
Solucao Analitica,7.778778052691708e-33,1.83e-14,257.657547630679
Solucao Analitica,9.654264915282519e-33,1.83e-14,258.0727894479727
Solucao Analitica,9.56827899129171e-33,1.83e-14,258.4880312652663
Solucao Analitica,1.1692274670150053e-32,1.83e-14,258.9032730825598
Solucao Analitica,1.6041509437781526e-32,1.83e-14,259.31851489985337
Solucao Analitica,1.889176283756581e-32,1.83e-14,259.73375671714706
Solucao Analitica,2.2516256962778417e-32,1.83e-14,260.14899853444064
Solucao Analitica,3.1904290690599584e-32,1.83e-14,260.5642403517342
Solucao Analitica,3.709635954222616e-32,1.83e-14,260.9794821690278
Solucao Analitica,4.3785652433359884e-32,1.83e-14,261.3947239863215
Solucao Analitica,5.427777561738689e-32,1.83e-14,261.80996580361506
Solucao Analitica,6.094696179602606e-32,1.83e-14,262.22520762090863
Solucao Analitica,7.009784059670578e-32,1.83e-14,262.64044943820215
Solucao Analitica,7.631620273503331e-32,1.83e-14,263.05569125549584
Solucao Analitica,8.437498098377742e-32,1.83e-14,263.4709330727894
Solucao Analitica,9.373659236767432e-32,1.83e-14,263.886174890083
Solucao Analitica,1.0781616017352646e-31,1.83e-14,264.3014167073766
Solucao Analitica,1.114637439890951e-31,1.83e-14,264.71665852467027
Solucao Analitica,1.2403364537457878e-31,1.83e-14,265.13190034196384
Solucao Analitica,1.3879095571537555e-31,1.83e-14,265.5471421592574
Solucao Analitica,1.647900981922974e-31,1.83e-14,265.9623839765511
Solucao Analitica,1.7312136197678292e-31,1.83e-14,266.3776257938447
Solucao Analitica,1.9324644735776516e-31,1.83e-14,266.7928676111382
Solucao Analitica,2.1429405484792255e-31,1.83e-14,267.2081094284318
Solucao Analitica,2.2641340450525473e-31,1.83e-14,267.6233512457255
Solucao Analitica,2.3060739902460987e-31,1.83e-14,268.03859306301905
Solucao Analitica,2.405038204553065e-31,1.83e-14,268.4538348803126
Solucao Analitica,2.526944741504605e-31,1.83e-14,268.8690766976062
Solucao Analitica,2.7272297806437862e-31,1.83e-14,269.2843185148999
Solucao Analitica,2.841294475724093e-31,1.83e-14,269.69956033219347
Solucao Analitica,2.9323110838545718e-31,1.83e-14,270.11480214948705
Solucao Analitica,3.1968187547625965e-31,1.83e-14,270.53004396678057
Solucao Analitica,3.410467983738751e-31,1.83e-14,270.94528578407426
Solucao Analitica,3.614662365331848e-31,1.83e-14,271.36052760136783
Solucao Analitica,3.7098687122250425e-31,1.83e-14,271.7757694186614
Solucao Analitica,3.78846712729875e-31,1.83e-14,272.191011235955
Solucao Analitica,3.962354245069339e-31,1.83e-14,272.6062530532487
Solucao Analitica,3.8598855043641788e-31,1.83e-14,273.02149487054226
Solucao Analitica,4.03053139139514e-31,1.83e-14,273.43673668783583
Solucao Analitica,3.975768193879739e-31,1.83e-14,273.8519785051294
Solucao Analitica,4.081612331993595e-31,1.83e-14,274.2672203224231
Solucao Analitica,4.281476294310789e-31,1.83e-14,274.6824621397166
Solucao Analitica,4.127092393051586e-31,1.83e-14,275.0977039570102
Solucao Analitica,4.05299011494149e-31,1.83e-14,275.5129457743039
Solucao Analitica,4.3679072397632174e-31,1.83e-14,275.92818759159746
Solucao Analitica,4.2131856024555424e-31,1.83e-14,276.34342940889104
Solucao Analitica,4.212572590032492e-31,1.83e-14,276.7586712261846
Solucao Analitica,4.124310355822716e-31,1.83e-14,277.1739130434783
Solucao Analitica,4.128271757374041e-31,1.83e-14,277.5891548607719
Solucao Analitica,3.8746501072850837e-31,1.83e-14,278.0043966780654
Solucao Analitica,3.661000434436092e-31,1.83e-14,278.419638495359
Solucao Analitica,3.6018327750987996e-31,1.83e-14,278.8348803126527
Solucao Analitica,3.3947979319677625e-31,1.83e-14,279.25012212994625
Solucao Analitica,3.23943478583871e-31,1.83e-14,279.6653639472398
Solucao Analitica,3.2375057148882555e-31,1.83e-14,280.0806057645334
Solucao Analitica,2.9480281436580463e-31,1.83e-14,280.4958475818271
Solucao Analitica,2.8017988785126736e-31,1.83e-14,280.91108939912067
Solucao Analitica,2.8850402989230756e-31,1.83e-14,281.32633121641425
Solucao Analitica,2.5266438474751065e-31,1.83e-14,281.74157303370777
Solucao Analitica,2.362782496220792e-31,1.83e-14,282.15681485100146
Solucao Analitica,2.076661637046244e-31,1.83e-14,282.57205666829503
Solucao Analitica,1.811584315756365e-31,1.83e-14,282.9872984855886
Solucao Analitica,1.6152145082619968e-31,1.83e-14,283.4025403028822
Solucao Analitica,1.519969630421008e-31,1.83e-14,283.8177821201759
Solucao Analitica,1.349632448385099e-31,1.83e-14,284.23302393746945
Solucao Analitica,1.2223393190498322e-31,1.83e-14,284.64826575476303
Solucao Analitica,1.2153112637361986e-31,1.83e-14,285.0635075720567
Solucao Analitica,1.0097668214575326e-31,1.83e-14,285.4787493893503
Solucao Analitica,9.200927428810258e-32,1.83e-14,285.8939912066438
Solucao Analitica,8.504545240850005e-32,1.83e-14,286.3092330239374
Solucao Analitica,6.961625083040475e-32,1.83e-14,286.7244748412311
Solucao Analitica,5.59991265591467e-32,1.83e-14,287.13971665852466
Solucao Analitica,5.265799220896578e-32,1.83e-14,287.55495847581824
Solucao Analitica,4.418396689506138e-32,1.83e-14,287.9702002931118
Solucao Analitica,3.683430658804953e-32,1.83e-14,288.3854421104055
Solucao Analitica,3.08127820468778e-32,1.83e-14,288.8006839276991
Solucao Analitica,2.966749725798474e-32,1.83e-14,289.21592574499266
Solucao Analitica,2.654309946226555e-32,1.83e-14,289.6311675622862
Solucao Analitica,2.603605389668632e-32,1.83e-14,290.04640937957987
Solucao Analitica,1.9751141881079594e-32,1.83e-14,290.46165119687345
Solucao Analitica,1.8044108514161663e-32,1.83e-14,290.876893014167
Solucao Analitica,1.8441234459541553e-32,1.83e-14,291.2921348314606
Solucao Analitica,1.260405242834166e-32,1.83e-14,291.7073766487543
Solucao Analitica,1.0486106672237963e-32,1.83e-14,292.12261846604787
Solucao Analitica,1.0180201762100374e-32,1.83e-14,292.53786028334144
Solucao Analitica,9.651498801798569e-33,1.83e-14,292.95310210063514
Solucao Analitica,1.0684672381325164e-32,1.83e-14,293.3683439179287
Solucao Analitica,9.077959109625352e-33,1.83e-14,293.78358573522223
Solucao Analitica,1.07639507921379e-32,1.83e-14,294.1988275525158
Solucao Analitica,1.1052104715925917e-32,1.83e-14,294.6140693698095
Solucao Analitica,1.021496768438551e-32,1.83e-14,295.0293111871031
Solucao Analitica,6.826455174720243e-33,1.83e-14,295.44455300439665
Solucao Analitica,8.358701093780569e-33,1.83e-14,295.85979482169023
Solucao Analitica,7.15588142387626e-33,1.83e-14,296.2750366389839
Solucao Analitica,7.175113453117035e-33,1.83e-14,296.6902784562775
Solucao Analitica,6.579514427709769e-33,1.83e-14,297.1055202735711
Solucao Analitica,6.358282437805977e-33,1.83e-14,297.5207620908646
Solucao Analitica,7.369819739893966e-33,1.83e-14,297.9360039081583
Solucao Analitica,7.775106016925573e-33,1.83e-14,298.35124572545186
Solucao Analitica,7.066047140717574e-33,1.83e-14,298.76648754274544
Solucao Analitica,7.686587039179164e-33,1.83e-14,299.181729360039
Solucao Analitica,8.03934013339049e-33,1.83e-14,299.5969711773327
Solucao Analitica,6.188083400255876e-33,1.83e-14,300.0122129946263
Solucao Analitica,4.328988611556226e-33,1.83e-14,300.42745481191986
Solucao Analitica,5.144817215777263e-33,1.83e-14,300.8426966292134
Solucao Analitica,5.71996186024166e-33,1.83e-14,301.25793844650707
Solucao Analitica,3.0461388809679686e-33,1.83e-14,301.67318026380065
Solucao Analitica,4.136495554353855e-33,1.83e-14,302.0884220810942
Solucao Analitica,4.6932329192701654e-33,1.83e-14,302.5036638983879
Solucao Analitica,6.727416140958605e-33,1.83e-14,302.9189057156815
Solucao Analitica,5.447960842178722e-33,1.83e-14,303.33414753297507
Solucao Analitica,3.833347744345002e-33,1.83e-14,303.74938935026864
Solucao Analitica,3.874956112125517e-33,1.83e-14,304.16463116756233
Solucao Analitica,4.42542265573135e-33,1.83e-14,304.5798729848559
Solucao Analitica,2.9452622329556813e-33,1.83e-14,304.99511480214943
Solucao Analitica,3.4696079535987065e-33,1.83e-14,305.410356619443
Solucao Analitica,3.9113314027616994e-33,1.83e-14,305.8255984367367
Solucao Analitica,5.0434208361526264e-33,1.83e-14,306.2408402540303
Solucao Analitica,5.6711737869787915e-33,1.83e-14,306.65608207132385
Solucao Analitica,5.969395303291089e-33,1.83e-14,307.0713238886174
Solucao Analitica,5.9497315153127095e-33,1.83e-14,307.4865657059111
Solucao Analitica,8.271743518066576e-33,1.83e-14,307.9018075232047
Solucao Analitica,5.83040662482288e-33,1.83e-14,308.3170493404983
Solucao Analitica,7.347577389960779e-33,1.83e-14,308.7322911577918
Solucao Analitica,8.210488507445227e-33,1.83e-14,309.1475329750855
Solucao Analitica,8.521690184798021e-33,1.83e-14,309.56277479237906
Solucao Analitica,1.1134313072208928e-32,1.83e-14,309.97801660967264
Solucao Analitica,1.1477237423297604e-32,1.83e-14,310.3932584269663
Solucao Analitica,1.332766752223075e-32,1.83e-14,310.8085002442599
Solucao Analitica,1.5865449806731675e-32,1.83e-14,311.2237420615535
Solucao Analitica,1.5748258920385318e-32,1.83e-14,311.63898387884706
Solucao Analitica,1.800349256393701e-32,1.83e-14,312.05422569614075
Solucao Analitica,2.0043642171986773e-32,1.83e-14,312.4694675134343
Solucao Analitica,2.098565138598309e-32,1.83e-14,312.88470933072784
Solucao Analitica,2.2643577526425978e-32,1.83e-14,313.2999511480214
Solucao Analitica,2.148785453140704e-32,1.83e-14,313.7151929653151
Solucao Analitica,2.3250459086639118e-32,1.83e-14,314.1304347826087
Solucao Analitica,2.2884551988586735e-32,1.83e-14,314.54567659990227
Solucao Analitica,2.843203451164392e-32,1.83e-14,314.96091841719584
Solucao Analitica,2.907473898669187e-32,1.83e-14,315.37616023448953
Solucao Analitica,3.024064791576718e-32,1.83e-14,315.7914020517831
Solucao Analitica,3.5331683827135766e-32,1.83e-14,316.2066438690767
Solucao Analitica,3.58669187311598e-32,1.83e-14,316.6218856863702
Solucao Analitica,3.486056626247734e-32,1.83e-14,317.0371275036639
Solucao Analitica,3.520194157689964e-32,1.83e-14,317.4523693209575
Solucao Analitica,3.3861207985182256e-32,1.83e-14,317.86761113825105
Solucao Analitica,3.4865644398072885e-32,1.83e-14,318.2828529555446
Solucao Analitica,3.175227877921568e-32,1.83e-14,318.6980947728383
Solucao Analitica,3.1895739641103917e-32,1.83e-14,319.1133365901319
Solucao Analitica,3.4982550732325205e-32,1.83e-14,319.52857840742547
Solucao Analitica,3.7359076962019926e-32,1.83e-14,319.94382022471916
Solucao Analitica,3.6966353228747847e-32,1.83e-14,320.3590620420127
Solucao Analitica,3.9984514892267556e-32,1.83e-14,320.77430385930626
Solucao Analitica,3.8486995967797105e-32,1.83e-14,321.18954567659983
Solucao Analitica,4.0343083751951654e-32,1.83e-14,321.6047874938935
Solucao Analitica,3.5821720589505715e-32,1.83e-14,322.0200293111871
Solucao Analitica,3.5598636370130147e-32,1.83e-14,322.4352711284807
Solucao Analitica,3.2328429793714655e-32,1.83e-14,322.85051294577426
Solucao Analitica,3.501111331281082e-32,1.83e-14,323.26575476306795
Solucao Analitica,2.696007970863048e-32,1.83e-14,323.6809965803615
Solucao Analitica,2.9327649099830176e-32,1.83e-14,324.09623839765504
Solucao Analitica,2.790869126444259e-32,1.83e-14,324.5114802149486
Solucao Analitica,2.9519468376340044e-32,1.83e-14,324.9267220322423
Solucao Analitica,2.59111206967891e-32,1.83e-14,325.3419638495359
Solucao Analitica,2.657934308068171e-32,1.83e-14,325.75720566682946
Solucao Analitica,2.761738248897425e-32,1.83e-14,326.17244748412304
Solucao Analitica,3.089178342353515e-32,1.83e-14,326.58768930141673
Solucao Analitica,2.531449379401904e-32,1.83e-14,327.0029311187103
Solucao Analitica,2.81966565691377e-32,1.83e-14,327.4181729360039
Solucao Analitica,2.400336100698105e-32,1.83e-14,327.8334147532974
Solucao Analitica,2.8863389965100633e-32,1.83e-14,328.2486565705911
Solucao Analitica,2.2284112496073288e-32,1.83e-14,328.6638983878847
Solucao Analitica,2.43811124549013e-32,1.83e-14,329.07914020517825
Solucao Analitica,2.969399483138783e-32,1.83e-14,329.49438202247194
Solucao Analitica,3.190644442191625e-32,1.83e-14,329.9096238397655
Solucao Analitica,3.7294886507261526e-32,1.83e-14,330.3248656570591
Solucao Analitica,4.0938389746706157e-32,1.83e-14,330.74010747435267
Solucao Analitica,4.8493819965158094e-32,1.83e-14,331.15534929164636
Solucao Analitica,5.234386364784445e-32,1.83e-14,331.57059110893994
Solucao Analitica,5.272208732513764e-32,1.83e-14,331.98583292623346
Solucao Analitica,6.449837510802697e-32,1.83e-14,332.40107474352703
Solucao Analitica,6.542447767670782e-32,1.83e-14,332.8163165608207
Solucao Analitica,7.496682300899228e-32,1.83e-14,333.2315583781143
Solucao Analitica,7.507253561703022e-32,1.83e-14,333.6468001954079
Solucao Analitica,9.02542598427029e-32,1.83e-14,334.06204201270145
Solucao Analitica,9.873659573969317e-32,1.83e-14,334.47728382999514
Solucao Analitica,1.0843066527316647e-31,1.83e-14,334.8925256472887
Solucao Analitica,1.2291020710029305e-31,1.83e-14,335.3077674645823
Solucao Analitica,1.3864989375383438e-31,1.83e-14,335.7230092818758
Solucao Analitica,1.50188572554077e-31,1.83e-14,336.1382510991695
Solucao Analitica,1.6660776581640056e-31,1.83e-14,336.5534929164631
Solucao Analitica,1.709242814939629e-31,1.83e-14,336.96873473375666
Solucao Analitica,1.9184321042054244e-31,1.83e-14,337.38397655105035
Solucao Analitica,2.043451879316151e-31,1.83e-14,337.79921836834393
